Term	Gene	Chr	Start	End	Factor	Desc	Title	Class
GSM1925330	AT1G19850	Chr1	6885292	6885493	ATHB40: HB family	protein:ATHB40; gene id:AT4G36740; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB40_col_a	TF	DAP-seq
GSM1925332	AT1G19850	Chr1	6885293	6885494	ATHB5: HB family	protein:ATHB5; gene id:AT5G65310; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB5_col_a	TF	DAP-seq
GSM1925505	AT1G19850	Chr1	6885308	6885509	At1g49010: MYBrelated family	protein:At1g49010; gene id:AT1G49010; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g49010_col_a	TF	DAP-seq
GSM1925522	AT1G19850	Chr1	6885309	6885510	At5g58900: MYBrelated family	protein:At5g58900; gene id:AT5G58900; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At5g58900_colamp_a	TF	DAP-seq
GSM940587	AT1G19850	Chr1	6885375	6887402	AP3	negative control (AP1-GR ap1 cal)	negative control (AP1-GR ap1 cal)	TF	ChIP-seq
GSM1925165	AT1G19850	Chr1	6885411	6885612	CRC: C2C2YABBY family	protein:CRC; gene id:AT1G69180; protein family:C2C2YABBY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2YABBY_tnt-CRC_col_a	TF	DAP-seq
GSM1925360	AT1G19850	Chr1	6885413	6885614	ATHB18: Homeobox family	protein:ATHB18; gene id:AT1G70920; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB18_colamp_a	TF	DAP-seq
GSM1925366	AT1G19850	Chr1	6885413	6885614	ATHB7: Homeobox family	protein:ATHB7; gene id:AT2G46680; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB7_col_a	TF	DAP-seq
GSM1925361	AT1G19850	Chr1	6885415	6885616	ATHB18: Homeobox family	protein:ATHB18; gene id:AT1G70920; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB18_col_a	TF	DAP-seq
GSM1925365	AT1G19850	Chr1	6885415	6885616	ATHB6: Homeobox family	protein:ATHB6; gene id:AT2G22430; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB6_col_a	TF	DAP-seq
GSM1142625	AT1G19850	Chr1	6885422	6887843	SEP3	Inflorescences of 8 day-old pAP1::AP1-GR ap1 cal plants with anti-SEP3 antibody	SEP3 ChIP-seq 8d biological reps 1 and 2	TF	ChIP-seq
GSM1925326	AT1G19850	Chr1	6885425	6885626	ATHB15: HB family	protein:ATHB15; gene id:AT1G52150; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB15_col_a	TF	DAP-seq
GSM2130879	AT1G19850	Chr1	6885443	6887405	ANAC102	10 uM abscisic acid for 4 hours	AT5G63790_ANAC102_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130913	AT1G19850	Chr1	6885473	6887498	MYB3	10 uM abscisic acid for 4 hours	AT1G22640_MYB3_ABA_ChIP_rep2	TF	ChIP-seq
GSM1925332	AT1G19850	Chr1	6885481	6885682	ATHB5: HB family	protein:ATHB5; gene id:AT5G65310; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB5_col_a	TF	DAP-seq
GSM1925362	AT1G19850	Chr1	6885483	6885684	ATHB20: Homeobox family	protein:ATHB20; gene id:AT3G01220; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB20_colamp_a	TF	DAP-seq
GSM1925327	AT1G19850	Chr1	6885484	6885685	ATHB21: HB family	protein:ATHB21; gene id:AT2G18550; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB21_colamp_a	TF	DAP-seq
GSM1925328	AT1G19850	Chr1	6885484	6885685	ATHB21: HB family	protein:ATHB21; gene id:AT2G18550; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB21_col_a	TF	DAP-seq
GSM1925333	AT1G19850	Chr1	6885484	6885685	ATHB53: HB family	protein:ATHB53; gene id:AT5G66700; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB53_colamp_a	TF	DAP-seq
GSM1925336	AT1G19850	Chr1	6885484	6885685	LMI1: HB family	protein:LMI1; gene id:AT5G03790; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-LMI1_colamp_a	TF	DAP-seq
GSM1925331	AT1G19850	Chr1	6885485	6885686	ATHB5: HB family	protein:ATHB5; gene id:AT5G65310; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB5_colamp_a	TF	DAP-seq
GSM1925334	AT1G19850	Chr1	6885485	6885686	ATHB53: HB family	protein:ATHB53; gene id:AT5G66700; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB53_col_a	TF	DAP-seq
GSM1925359	AT1G19850	Chr1	6885485	6885686	ATHB13: Homeobox family	protein:ATHB13; gene id:AT1G69780; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB13_col_a	TF	DAP-seq
GSM1925337	AT1G19850	Chr1	6885486	6885687	LMI1: HB family	protein:LMI1; gene id:AT5G03790; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-LMI1_col_a	TF	DAP-seq
GSM1925329	AT1G19850	Chr1	6885488	6885689	ATHB40: HB family	protein:ATHB40; gene id:AT4G36740; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB40_colamp_a	TF	DAP-seq
GSM1925330	AT1G19850	Chr1	6885488	6885689	ATHB40: HB family	protein:ATHB40; gene id:AT4G36740; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB40_col_a	TF	DAP-seq
GSM940586	AT1G19850	Chr1	6885509	6890172	AP3	AP3-GFP AP1-GR ap1 cal	AP3-GFP (AP1-GR ap1 cal) ChIPseq	TF	ChIP-seq
GSM1925700	AT1G19850	Chr1	6885514	6885715	WRKY27: WRKY family	protein:WRKY27; gene id:AT5G52830; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY27_colamp_a	TF	DAP-seq
GSM2130878	AT1G19850	Chr1	6885527	6887427	ANAC102	EtOH mock treatment for 4 hours	AT5G63790_ANAC102_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130928	AT1G19850	Chr1	6885535	6887516	RD26	EtOH mock treatment for 4 hours	AT4G27410_RD26_EtOH_ChIP_rep3	TF	ChIP-seq
GSM1925620	AT1G19850	Chr1	6885539	6885740	REM19: REM family	protein:REM19; gene id:AT1G49480; protein family:REM; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-REM_tnt-REM19_colamp_a	TF	DAP-seq
GSM2131013	AT1G19850	Chr1	6885564	6887791	DTAF2	10 uM dexamethasone; 6 hours	AT5G50360_DTAF2_Dex_6h_ChIP	TF	ChIP-seq
GSM2130979	AT1G19850	Chr1	6885566	6887430	ABF3	10 uM abscisic acid for 4 hours	AT4G34000_ABF3_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130882	AT1G19850	Chr1	6885575	6887419	ANAC032	EtOH mock treatment for 4 hours	AT1G77450_ANAC032_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130924	AT1G19850	Chr1	6885585	6887429	RD26	EtOH mock treatment for 4 hours	AT4G27410_RD26_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130885	AT1G19850	Chr1	6885588	6887448	ANAC032	10 uM abscisic acid for 4 hours	AT1G77450_ANAC032_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130926	AT1G19850	Chr1	6885596	6887463	RD26	EtOH mock treatment for 4 hours	AT4G27410_RD26_EtOH_ChIP_rep2	TF	ChIP-seq
GSM1925744	AT1G19850	Chr1	6885606	6885807	ATHB34: ZFHD family	protein:ATHB34; gene id:AT3G28920; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB34_colamp_a	TF	DAP-seq
GSM1925742	AT1G19850	Chr1	6885609	6885810	ATHB33: ZFHD family	protein:ATHB33; gene id:AT1G75240; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB33_colamp_a	TF	DAP-seq
GSM1925743	AT1G19850	Chr1	6885609	6885810	ATHB33: ZFHD family	protein:ATHB33; gene id:AT1G75240; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB33_col_a	TF	DAP-seq
GSM2130867	AT1G19850	Chr1	6885624	6887417	ABF1	10 uM abscisic acid for 4 hours	AT1G49720_ABF1_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130891	AT1G19850	Chr1	6885628	6887349	NFYC2	10 uM abscisic acid for 4 hours	AT1G56170_NFYC2_ABA_ChIP_rep3	TF	ChIP-seq
GSM1925509	AT1G19850	Chr1	6885634	6885835	At3g09600: MYBrelated family	protein:At3g09600; gene id:AT3G09600; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At3g09600_colamp_a	TF	DAP-seq
GSM1925528	AT1G19850	Chr1	6885634	6885835	RVE1: MYBrelated family	protein:RVE1; gene id:AT5G17300; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-RVE1_colamp_a	TF	DAP-seq
GSM2130971	AT1G19850	Chr1	6885634	6887347	ABF4	10 uM abscisic acid for 4 hours	AT3G19290_ABF4_ABA_ChIP_rep2	TF	ChIP-seq
GSM1925510	AT1G19850	Chr1	6885635	6885836	At3g09600: MYBrelated family	protein:At3g09600; gene id:AT3G09600; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At3g09600_col_a	TF	DAP-seq
GSM1925524	AT1G19850	Chr1	6885635	6885836	EPR1: MYBrelated family	protein:EPR1; gene id:AT1G18330; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-EPR1_colamp_a	TF	DAP-seq
GSM2131012	AT1G19850	Chr1	6885641	6887704	DTAF1	10 uM dexamethasone; 6 hours	AT3G45810_DTAF1_Dex_6h_ChIP	TF	ChIP-seq
GSM2130937	AT1G19850	Chr1	6885646	6887468	MYB44	10 uM abscisic acid for 4 hours	AT5G67300_MYB44_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130919	AT1G19850	Chr1	6885656	6887162	DREB2A	10 uM abscisic acid for 4 hours	AT5G05410_DREB2A_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130978	AT1G19850	Chr1	6885675	6887223	ABF3	EtOH mock treatment for 4 hours	AT4G34000_ABF3_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2130881	AT1G19850	Chr1	6885676	6887382	ANAC032	10 uM abscisic acid for 4 hours	AT1G77450_ANAC032_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130861	AT1G19850	Chr1	6885677	6887442	NFYB2	10 uM abscisic acid for 4 hours	AT5G47640_NFYB2_ABA_ChIP_rep2	TF	ChIP-seq
GSM506209	AT1G19850	Chr1	6885683	6887799	AP1	AP1-GR ap1 cal apical meristematic tissue after 2 h induced with DEX	AP1-GR_2h_induced_sample_2	TF	ChIP-seq
GSM1925493	AT1G19850	Chr1	6885684	6885885	AT3G10113: MYBrelated family	protein:AT3G10113; gene id:AT3G10113; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT3G10113_col_a	TF	DAP-seq
GSM1925526	AT1G19850	Chr1	6885684	6885885	LHY1: MYBrelated family	protein:LHY1; gene id:AT1G01060; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-LHY1_colamp_a	TF	DAP-seq
GSM1925527	AT1G19850	Chr1	6885684	6885885	LHY1: MYBrelated family	protein:LHY1; gene id:AT1G01060; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-LHY1_col_a	TF	DAP-seq
GSM1925529	AT1G19850	Chr1	6885684	6885885	RVE1: MYBrelated family	protein:RVE1; gene id:AT5G17300; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-RVE1_col_a	TF	DAP-seq
GSM1925611	AT1G19850	Chr1	6885684	6885885	AT2G28920: ND family	protein:AT2G28920; gene id:AT2G28920; protein family:ND; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ND_tnt-AT2G28920_col_a	TF	DAP-seq
GSM1925520	AT1G19850	Chr1	6885685	6885886	At5g52660: MYBrelated family	protein:At5g52660; gene id:AT5G52660; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At5g52660_colamp_a	TF	DAP-seq
GSM1925525	AT1G19850	Chr1	6885686	6885887	LCL1: MYBrelated family	protein:LCL1; gene id:AT5G02840; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-LCL1_colamp_a	TF	DAP-seq
GSM2130917	AT1G19850	Chr1	6885694	6887112	DREB2A	10 uM abscisic acid for 4 hours	AT5G05410_DREB2A_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130976	AT1G19850	Chr1	6885705	6887560	ABF3	EtOH mock treatment for 4 hours	AT4G34000_ABF3_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130980	AT1G19850	Chr1	6885714	6887470	ABF3	EtOH mock treatment for 4 hours	AT4G34000_ABF3_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2130880	AT1G19850	Chr1	6885732	6887404	ANAC102	EtOH mock treatment for 4 hours	AT5G63790_ANAC102_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2130859	AT1G19850	Chr1	6885734	6887425	NFYB2	10 uM abscisic acid for 4 hours	AT5G47640_NFYB2_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130969	AT1G19850	Chr1	6885735	6887428	ABF4	10 uM abscisic acid for 4 hours	AT3G19290_ABF4_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130869	AT1G19850	Chr1	6885736	6887380	ABF1	10 uM abscisic acid for 4 hours	AT1G49720_ABF1_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130895	AT1G19850	Chr1	6885736	6887377	GBF2	10 uM abscisic acid for 4 hours	AT4G01120_GBF2_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130911	AT1G19850	Chr1	6885737	6887619	MYB3	10 uM abscisic acid for 4 hours	AT1G22640_MYB3_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130863	AT1G19850	Chr1	6885739	6887402	NFYB2	10 uM abscisic acid for 4 hours	AT5G47640_NFYB2_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130936	AT1G19850	Chr1	6885742	6887722	MYB44	EtOH mock treatment for 4 hours	AT5G67300_MYB44_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130939	AT1G19850	Chr1	6885747	6887597	MYB44	10 uM abscisic acid for 4 hours	AT5G67300_MYB44_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130935	AT1G19850	Chr1	6885749	6887631	MYB44	10 uM abscisic acid for 4 hours	AT5G67300_MYB44_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130884	AT1G19850	Chr1	6885751	6887222	ANAC032	EtOH mock treatment for 4 hours	AT1G77450_ANAC032_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2130871	AT1G19850	Chr1	6885759	6887220	GBF3	10 uM abscisic acid for 4 hours	AT2G46270_GBF3_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130970	AT1G19850	Chr1	6885759	6887355	ABF4	EtOH mock treatment for 4 hours	AT3G19290_ABF4_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130875	AT1G19850	Chr1	6885760	6887205	GBF3	10 uM abscisic acid for 4 hours	AT2G46270_GBF3_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130872	AT1G19850	Chr1	6885763	6887281	GBF3	EtOH mock treatment for 4 hours	AT2G46270_GBF3_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130865	AT1G19850	Chr1	6885775	6887365	ABF1	10 uM abscisic acid for 4 hours	AT1G49720_ABF1_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130893	AT1G19850	Chr1	6885781	6887434	GBF2	10 uM abscisic acid for 4 hours	AT4G01120_GBF2_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130950	AT1G19850	Chr1	6885784	6887272	HB6	EtOH mock treatment for 4 hours	AT2G22430_HB6_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2130973	AT1G19850	Chr1	6885784	6887387	ABF4	10 uM abscisic acid for 4 hours	AT3G19290_ABF4_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130954	AT1G19850	Chr1	6885785	6887414	ZAT6	EtOH mock treatment for 4 hours	AT5G04340_ZAT6_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130906	AT1G19850	Chr1	6885790	6887872	FBH3	EtOH mock treatment for 4 hours	AT1G51140_FBH3_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130968	AT1G19850	Chr1	6885802	6887390	HB7	EtOH mock treatment for 4 hours	AT2G46680_HB7_EtOH_ChIP_rep3	TF	ChIP-seq
GSM1925593	AT1G19850	Chr1	6885805	6886006	NTM1: NAC family	protein:NTM1; gene id:AT4G01540; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-NTM1_col_a	TF	DAP-seq
GSM2130897	AT1G19850	Chr1	6885821	6887357	GBF2	10 uM abscisic acid for 4 hours	AT4G01120_GBF2_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130908	AT1G19850	Chr1	6885825	6887375	FBH3	EtOH mock treatment for 4 hours	AT1G51140_FBH3_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2130940	AT1G19850	Chr1	6885826	6887442	MYB44	EtOH mock treatment for 4 hours	AT5G67300_MYB44_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2130915	AT1G19850	Chr1	6885831	6887614	MYB3	10 uM abscisic acid for 4 hours	AT1G22640_MYB3_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130896	AT1G19850	Chr1	6885832	6887448	GBF2	EtOH mock treatment for 4 hours	AT4G01120_GBF2_EtOH_ChIP_rep2	TF	ChIP-seq
GSM1247499	AT1G19850	Chr1	6885844	6887591	JAG	jag-2; JAG:JAG-GFP	JAG-GFP replicate 1	TF	ChIP-seq
GSM2130894	AT1G19850	Chr1	6885846	6887640	GBF2	EtOH mock treatment for 4 hours	AT4G01120_GBF2_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130904	AT1G19850	Chr1	6885864	6887367	HAT22	EtOH mock treatment for 4 hours	AT4G37790_HAT22_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2130860	AT1G19850	Chr1	6885867	6887401	NFYB2	EtOH mock treatment for 4 hours	AT5G47640_NFYB2_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130942	AT1G19850	Chr1	6885877	6887488	HB5	EtOH mock treatment for 4 hours	AT5G65310_HB5_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130887	AT1G19850	Chr1	6885896	6887390	NFYC2	10 uM abscisic acid for 4 hours	AT1G56170_NFYC2_ABA_ChIP_rep1	TF	ChIP-seq
GSM1925172	AT1G19850	Chr1	6885904	6886105	AT3G52440: C2C2dof family	protein:AT3G52440; gene id:AT3G52440; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT3G52440_colamp_a	TF	DAP-seq
GSM1925175	AT1G19850	Chr1	6885904	6886105	AT5G02460: C2C2dof family	protein:AT5G02460; gene id:AT5G02460; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G02460_col_a	TF	DAP-seq
GSM1925181	AT1G19850	Chr1	6885904	6886105	At1g64620: C2C2dof family	protein:At1g64620; gene id:AT1G64620; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At1g64620_colamp_a	TF	DAP-seq
GSM1925186	AT1G19850	Chr1	6885905	6886106	At5g62940: C2C2dof family	protein:At5g62940; gene id:AT5G62940; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At5g62940_col_a	TF	DAP-seq
GSM1925201	AT1G19850	Chr1	6885905	6886106	dof43: C2C2dof family	protein:DOF4.3; gene id:AT4G21040; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-dof43_colamp_a	TF	DAP-seq
GSM1925192	AT1G19850	Chr1	6885906	6886107	DAG2: C2C2dof family	protein:DAG2; gene id:AT2G46590; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-DAG2_col_a	TF	DAP-seq
GSM1925185	AT1G19850	Chr1	6885907	6886108	At4g38000: C2C2dof family	protein:At4g38000; gene id:AT4G38000; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At4g38000_col_a	TF	DAP-seq
GSM1925193	AT1G19850	Chr1	6885908	6886109	OBP1: C2C2dof family	protein:OBP1; gene id:AT3G50410; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-OBP1_col_a	TF	DAP-seq
GSM1925199	AT1G19850	Chr1	6885908	6886109	dof24: C2C2dof family	protein:DOF2.4; gene id:AT2G37590; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-dof24_col_a	TF	DAP-seq
GSM2130862	AT1G19850	Chr1	6885910	6887467	NFYB2	EtOH mock treatment for 4 hours	AT5G47640_NFYB2_EtOH_ChIP_rep2	TF	ChIP-seq
GSM1247500	AT1G19850	Chr1	6885932	6887388	JAG	jag-2; JAG:JAG-GFP	JAG-GFP replicate 2	TF	ChIP-seq
GSM2130945	AT1G19850	Chr1	6885969	6887466	HB5	10 uM abscisic acid for 4 hours	AT5G65310_HB5_ABA_ChIP_rep3	TF	ChIP-seq
GSM1279839	AT1G19850	Chr1	6885971	6887390	SEP3	pAP1::AP1-GR ap1 cal; plant inflorescences harvested 8 days after induction	SEP3 ChIP-seq 2d biological replicate 2	TF	ChIP-seq
GSM506208	AT1G19850	Chr1	6886007	6887637	AP1	AP1-GR ap1 cal apical meristematic tissue after 2 h induced with DEX	AP1-GR_2h_induced_sample_1	TF	ChIP-seq
GSM2130864	AT1G19850	Chr1	6886015	6887408	NFYB2	EtOH mock treatment for 4 hours	AT5G47640_NFYB2_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2130888	AT1G19850	Chr1	6886017	6887454	NFYC2	EtOH mock treatment for 4 hours	AT1G56170_NFYC2_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130944	AT1G19850	Chr1	6886020	6887597	HB5	EtOH mock treatment for 4 hours	AT5G65310_HB5_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2130868	AT1G19850	Chr1	6886039	6887538	ABF1	EtOH mock treatment for 4 hours	AT1G49720_ABF1_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2130912	AT1G19850	Chr1	6886040	6887530	MYB3	EtOH mock treatment for 4 hours	AT1G22640_MYB3_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2367138	AT1G19850	Chr1	6886085	6887859	H2AK121ub	WT	Col-0 H2AK121ub 7DAG rep1	EF	ChIP-seq
GSM1925260	AT1G19850	Chr1	6886146	6886347	AT5G63260: C3H family	protein:AT5G63260; gene id:AT5G63260; protein family:C3H; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C3H_tnt-AT5G63260_col_a	TF	DAP-seq
GSM2367151	AT1G19850	Chr1	6886148	6887839	H2AK121ub	lhp1 mutants	lhp1 H2AK121ub 7DAG rep2	EF	ChIP-seq
